Attribute;k=2 Inertia;k=2 Silhouette;k=3 Inertia;k=3 Silhouette;k=4 Inertia;k=4 Silhouette;k=5 Inertia;k=5 Silhouette;k=6 Inertia;k=6 Silhouette;k=7 Inertia;k=7 Silhouette;k=8 Inertia;k=8 Silhouette
All 7 Attributes;85.74831482714795;0.2743538755854313;69.8250795782453;0.23861010716093245;60.059646602936056;0.22593319556045272;53.79443612053868;0.20910178126666473;49.62478489163962;0.18849152628088636;46.17900651200166;0.19174514181066646;43.50964561006462;0.1844860615523159
